32,0.24755859375,0,0,0,0,0,0,0,0
33,0.25732421875,0.0096612295591659621,-0.080747702886854317,0.25352236419083402,0.7863141091368544,201.5,179.5,210.5,211.5
34,0.31982421875,-0.0093738836923158344,0.43972475986981374,0.34286997744231584,0.81906430263018626,91.5,9.5,104.5,23.5
35,0.61572265625,-0.021677454884631617,-0.078062156011854317,0.68281026738463169,0.7889996560118544,210.5,179.5,236.5,211.5
36,0.5615234375,-0.017046638508149824,-0.17960894501481786,0.5790583572581498,0.90421832001481794,86.5,215.5,108.5,255.5
37,0.732421875,-0.022770196073242967,-0.078062156011854317,0.76300457107324304,0.7889996560118544,0.5,145.5,29.5,177.5
38,0.62158203125,-0.031807326947502067,-0.078062156011854317,0.6997760769475021,0.7889996560118544,29.5,145.5,56.5,177.5
39,0.17431640625,-0.021468664002963593,0.44338686924481374,0.19529678900296357,0.82272641200518626,104.5,9.5,112.5,23.5
40,0.341796875,-0.0093699559430567309,-0.30972804264129961,0.39706526844305667,0.88248194889129983,0.5,211.5,15.5,255.5
41,0.34765625,-0.055512534068056722,-0.30972804264129961,0.35092269031805667,0.88248194889129983,15.5,211.5,30.5,255.5
42,0.4306640625,-0.055868925632408979,0.21964573355472061,0.48604470688240892,0.7886550476952795,41.5,2.5,61.5,23.5
43,0.56689453125,-0.029862057446020274,-0.0086178953217611719,0.59333861994602033,0.66877414532176127,210.5,24.5,233.5,49.5
44,0.1962890625,-0.066750858316574943,-0.22055159656805673,0.23130163956657496,0.1858836278180567,80.5,8.5,91.5,23.5
45,0.27587890625,-0.052462740130186279,0.1936192266220364,0.32687680263018626,0.41038467962796354,161.5,15.5,175.5,23.5
46,0.26318359375,-0.0090135643787044879,-0.073590723565834043,0.26194325187870443,0.17027041106583402,151.5,14.5,161.5,23.5
47,0.412109375,-0.061608194194538522,-0.13567541576259518,0.45320975669453856,0.78557775951259523,191.5,221.5,210.5,255.5
48,0.5615234375,-0.017534919758149824,-0.078062156011854317,0.5785700760081498,0.7889996560118544,65.5,145.5,87.5,177.5
49,0.5615234375,0.0027169688690728191,-0.076353171636854317,0.4362478748809272,0.7907086403868544,236.5,179.5,252.5,211.5
50,0.5615234375,-0.026444088696020267,-0.073179343511854317,0.59675658869602033,0.7938824685118544,87.5,145.5,110.5,177.5
51,0.5615234375,-0.026812263508149824,-0.078062156011854317,0.5692927322581498,0.7889996560118544,110.5,145.5,132.5,177.5
52,0.5615234375,-0.042677476383890724,-0.078062156011854317,0.60761888263389086,0.7889996560118544,132.5,145.5,156.5,177.5
53,0.5615234375,0.00053148649185017459,-0.082944968511854317,0.5966364822581498,0.7841168435118544,156.5,145.5,178.5,177.5
54,0.5615234375,-0.0089899978831498254,-0.082700827886854317,0.5871149978831498,0.7843609841368544,178.5,145.5,200.5,177.5
55,0.5615234375,-0.033768307446020267,-0.078062156011854317,0.58943236994602033,0.7889996560118544,200.5,145.5,223.5,177.5
56,0.5615234375,-0.017290779133149824,-0.078062156011854317,0.5788142166331498,0.7889996560118544,191.5,113.5,213.5,145.5
57,0.5615234375,-0.025591560383149824,-0.073423484136854317,0.5705134353831498,0.7936383278868544,213.5,113.5,235.5,145.5
58,0.2421875,-0.013652236253704488,-0.074780004696761174,0.25730458000370443,0.60261203594676127,239.5,56.5,249.5,81.5
59,0.21142578125,-0.055764530191574936,-0.21063444313611343,0.24228796769157496,0.60223600563611346,141.5,51.5,152.5,81.5
60,0.50830078125,-0.036093535007408924,0.017621330241850176,0.50582009750740897,0.6137263260081498,0.5,1.5,20.5,23.5
61,0.548828125,-0.0066726258202793754,0.11868376574407284,0.5623366883202795,0.5522146717559272,233.5,25.5,254.5,41.5
62,0.5224609375,-0.010578875820279375,0.018109611491850176,0.5584304383202795,0.6142146072581498,20.5,1.5,41.5,23.5
63,0.47216796875,-0.036337675632408924,-0.075864890386854317,0.50557595688240897,0.7911969216368544,235.5,113.5,255.5,145.5
64,0.89794921875,-0.021042396497270376,-0.28959626045194736,0.92730646040366094,0.76713532295194764,121.5,216.5,156.5,255.5
65,0.65234375,-0.066471367948242974,-0.078062156011854317,0.71930339919824304,0.7889996560118544,69.5,49.5,98.5,81.5
66,0.62255859375,0.012862551928979726,-0.078062156011854317,0.63606322932102033,0.7889996560118544,46.5,49.5,69.5,81.5
67,0.65087890625,-0.020456751759631617,-0.078062156011854317,0.68403097050963169,0.7889996560118544,229.5,81.5,255.5,113.5
68,0.65576171875,0.014451429866109278,-0.078062156011854317,0.66474778888389086,0.7889996560118544,22.5,49.5,46.5,81.5
69,0.568359375,0.010297111491850175,-0.078062156011854317,0.6064021072581498,0.7889996560118544,0.5,49.5,22.5,81.5
70,0.552734375,0.0046818771168501746,-0.078062156011854317,0.6007868728831498,0.7889996560118544,207.5,81.5,229.5,113.5
71,0.68115234375,-0.018747767384631617,-0.078062156011854317,0.68573995488463169,0.7889996560118544,181.5,81.5,207.5,113.5
72,0.712890625,0.0034690294903683815,-0.078062156011854317,0.70795675175963169,0.7889996560118544,155.5,81.5,181.5,113.5
73,0.27197265625,0.014299901434165962,-0.078062156011854317,0.25816103606583402,0.7889996560118544,146.5,81.5,155.5,113.5
74,0.5517578125,-0.047808357258149824,-0.082944968511854317,0.5482966385081498,0.7841168435118544,124.5,81.5,146.5,113.5
75,0.626953125,0.0027366076153683815,-0.078062156011854317,0.70722432988463169,0.7889996560118544,98.5,81.5,124.5,113.5
76,0.5380859375,0.013591046054720625,-0.078062156011854317,0.5826003601952795,0.7889996560118544,77.5,81.5,98.5,113.5
